age,fnlwgt,edu.num,capital.gain,capital.loss,hours_week,native_country
89,110128,10,0,0,40,Denmark
94,90196,13,0,0,45,Denmark
42,40024,15,0,0,38,Denmark
83,144322,9,0,0,40,Denmark
94,162340,10,0,0,40,Denmark
98,169069,9,0,0,40,Denmark
37,113601,10,0,0,30,Denmark
73,157145,10,0,2258,10,Denmark
71,111275,9,0,0,56,Denmark
53,102076,9,0,0,25,Denmark
84,182117,10,0,0,40,Denmark
91,145409,13,15024,0,50,Denmark
97,190122,10,0,0,40,Denmark
46,331482,15,0,1977,40,Denmark
72,170114,5,0,1672,84,Denmark
43,193188,13,0,0,40,Denmark
41,267588,13,0,0,70,Denmark
59,200471,13,0,0,40,Denmark
39,175586,9,0,0,35,Denmark
55,322658,13,0,0,40,Denmark
90,263982,10,0,0,40,Denmark
99,266287,8,0,0,35,Denmark
39,278187,9,0,0,40,Denmark
62,81413,9,0,2352,65,Denmark
83,221745,10,0,0,40,Denmark
57,140764,10,0,0,20,Denmark
72,206351,10,0,0,40,Denmark
88,176814,15,99999,0,50,Denmark
94,245307,13,0,1977,48,Denmark
55,124971,16,0,0,40,Denmark
84,119545,10,7688,0,50,Denmark
78,179203,10,0,0,20,Denmark
47,44075,13,0,0,40,Denmark
80,178319,16,0,0,56,Denmark
61,219754,9,0,0,40,Denmark
81,198316,13,15024,0,50,Denmark
68,168165,10,0,0,30,Denmark
68,356838,10,2829,0,55,Denmark
35,210736,13,0,0,60,Denmark
94,173212,12,2354,0,45,Denmark
51,130431,3,0,0,36,Denmark
72,169809,13,0,0,20,Denmark
72,197481,10,0,0,40,Denmark
67,155066,10,0,0,40,Denmark
36,31290,9,0,0,40,Denmark
91,54102,11,0,0,40,Denmark
60,181546,10,0,0,40,Denmark
83,153484,14,0,1977,50,Denmark
37,351228,9,0,0,40,Denmark
67,131976,13,0,0,55,Denmark
91,200639,10,0,0,40,Denmark
98,267546,12,0,0,40,Denmark
63,179875,7,0,0,40,Denmark
66,237865,10,0,0,40,Denmark
57,300528,10,0,0,40,Denmark
68,67716,9,10520,0,48,Denmark
63,326048,13,0,0,44,Denmark
39,191188,9,0,0,40,Denmark
35,32172,10,0,0,50,Denmark
35,252903,6,0,1977,40,Denmark
37,334314,9,0,0,40,Denmark
35,83704,10,0,0,30,Denmark
96,160574,9,0,0,65,Denmark
47,203776,9,0,0,50,Denmark
66,328610,9,0,0,40,Denmark
80,295589,14,0,1977,40,Denmark
87,174373,13,0,0,50,Denmark
77,247752,9,0,0,40,Denmark
83,199244,6,0,0,40,Denmark
71,139992,13,0,0,40,Denmark
43,95680,10,0,0,40,Denmark
87,189933,9,0,0,45,Denmark
98,498785,9,0,0,40,Denmark
71,177526,13,0,0,15,Denmark
82,150121,16,0,0,25,Denmark
87,130454,13,0,0,40,Denmark
82,119079,9,0,0,49,Denmark
44,220939,9,7298,0,45,Denmark
41,94235,15,0,0,42,Denmark
54,305874,10,0,0,40,Denmark
38,62020,9,0,0,40,Denmark
68,235624,11,0,0,40,Denmark
97,247514,14,0,0,40,Denmark
49,275726,9,0,0,40,Denmark
81,72896,9,0,0,40,Denmark
55,110510,9,0,0,50,Denmark
97,173938,15,0,0,50,Denmark
95,200641,6,0,0,40,Denmark
98,211654,10,0,0,50,Denmark
53,242720,14,0,0,35,Denmark
78,111567,13,0,0,70,Denmark
57,179533,9,0,0,35,Denmark
72,334693,10,0,0,40,Denmark
54,198096,14,0,0,60,Denmark
49,355756,10,0,0,40,Denmark
58,19395,10,0,0,35,Denmark
40,242586,10,0,0,40,Denmark
96,208358,15,99999,0,45,Denmark
40,160647,13,0,0,40,Denmark
50,227943,9,0,0,45,Denmark
59,197665,9,0,0,45,Denmark
41,216129,8,0,0,40,Denmark
48,326104,9,0,0,40,Denmark
87,57211,9,0,0,40,Denmark
39,100219,12,0,0,45,Denmark
51,291192,9,0,0,40,Denmark
38,93415,13,0,0,40,Denmark
53,191502,13,0,0,60,Denmark
39,261382,13,0,0,50,Denmark
65,170230,13,0,0,40,Denmark
64,374924,9,0,0,40,Denmark
81,320984,10,0,0,50,Denmark
60,338320,6,0,0,60,Denmark
86,135190,4,0,0,30,Denmark
54,157909,10,2964,0,60,Denmark
70,637222,8,0,0,40,Denmark
94,430084,9,0,0,35,Denmark
58,125279,9,0,0,40,Denmark
38,221955,3,0,0,40,Denmark
99,180195,9,0,0,50,Denmark
87,208778,9,0,0,40,Denmark
43,81534,10,0,0,40,Denmark
94,325538,9,0,0,60,Denmark
95,142264,5,0,0,50,Denmark
63,128604,9,0,0,48,Denmark
96,277886,13,0,0,30,Denmark
99,100029,13,0,0,65,Denmark
45,169269,4,0,0,40,Denmark
87,160472,13,0,1977,50,Denmark
44,123983,13,0,0,40,Denmark
66,297884,6,0,0,40,Denmark
81,99131,9,0,0,18,Denmark
73,44392,12,0,0,40,Denmark
36,29441,4,0,0,5,Denmark
65,199029,13,0,2415,55,Denmark
85,181508,9,0,0,17,Denmark
76,190625,10,0,0,35,Denmark
48,194740,10,0,0,55,Denmark
82,27380,13,0,0,50,Denmark
94,160631,13,0,0,60,Denmark
99,224531,13,0,0,50,Denmark
82,283005,7,0,0,40,Denmark
40,101926,13,0,0,70,Denmark
56,135102,9,0,2002,45,Denmark
49,113436,10,0,0,35,Denmark
35,248973,13,0,0,65,Denmark
74,225334,15,15024,0,35,Denmark
49,157562,13,0,1902,80,Denmark
79,310085,6,0,0,40,Denmark
90,129597,13,3464,0,40,Denmark
71,53042,9,0,0,40,Denmark
71,204205,4,0,0,48,Denmark
56,169324,13,0,0,35,Denmark
36,134447,10,0,0,50,Denmark
48,236731,2,0,0,25,Denmark
65,141301,9,0,0,40,Denmark
35,235124,9,0,0,35,Denmark
74,367020,4,0,0,35,Denmark
74,149102,9,0,0,40,Denmark
37,423770,10,0,0,40,Denmark
59,211759,13,0,0,40,Denmark
91,110998,10,0,0,40,Denmark
54,56883,10,0,0,40,Denmark
70,223062,10,0,0,40,Denmark
86,406662,9,0,0,40,Denmark
47,206600,5,0,0,48,Denmark
44,147510,13,0,0,40,Denmark
52,235646,10,3103,0,40,Denmark
52,187577,11,0,0,55,Denmark
73,132832,9,20051,0,40,Denmark
46,278322,13,0,0,45,Denmark
47,278924,13,0,1887,50,Denmark
55,203039,7,0,0,40,Denmark
67,145651,10,0,0,20,Denmark
40,144531,13,0,0,40,Denmark
83,91145,9,0,0,55,Denmark
49,211762,9,0,0,40,Denmark
76,111563,11,0,0,40,Denmark
68,180985,13,0,0,50,Denmark
48,207537,9,0,1669,50,Denmark
69,417657,9,0,0,50,Denmark
74,189890,12,5455,0,38,Denmark
92,223212,13,0,1848,40,Denmark
64,108658,9,0,0,40,Denmark
55,190023,9,0,0,40,Denmark
54,222130,10,0,0,43,Denmark
79,164866,12,0,0,50,Denmark
56,170983,13,0,0,60,Denmark
80,186269,13,0,0,40,Denmark
76,286026,9,0,0,40,Denmark
42,403433,13,0,0,50,Denmark
65,224209,9,0,0,30,Denmark
52,123160,6,0,0,10,Denmark
59,99527,14,0,0,40,Denmark
82,123178,6,0,0,50,Denmark
71,231043,9,0,0,50,Denmark
96,317733,13,7688,0,40,Denmark
67,241056,10,0,0,46,Denmark
98,220066,14,0,0,50,Denmark
66,180342,9,0,0,40,Denmark
57,31840,9,0,0,40,Denmark
97,183168,13,0,0,40,Denmark
56,386036,10,0,0,48,Denmark
70,446358,16,0,0,50,Denmark
40,28035,10,0,0,50,Denmark
44,282155,9,0,0,25,Denmark
62,192384,15,0,0,40,Denmark
74,383637,9,0,0,20,Denmark
64,457402,3,0,0,25,Denmark
52,80249,10,0,0,72,Denmark
37,159537,12,0,0,40,Denmark
91,240859,7,0,0,40,Denmark
90,83446,7,0,0,40,Denmark
68,29866,4,0,0,2,Denmark
55,185503,13,0,0,50,Denmark
79,68781,9,0,0,40,Denmark
66,220589,9,0,0,40,Denmark
48,51136,10,0,0,60,Denmark
84,54560,9,0,0,45,Denmark
96,28221,9,0,0,40,Denmark
44,201413,10,0,0,40,Denmark
82,40425,10,0,0,28,Denmark
58,189461,12,0,0,41,Denmark
81,200576,7,0,0,40,Denmark
84,92691,9,0,0,3,Denmark
82,664821,13,0,0,40,Denmark
88,175130,9,0,0,45,Denmark
78,391016,13,0,0,30,Denmark
47,249315,10,0,0,44,Denmark
72,111169,9,0,0,40,Denmark
64,334946,9,0,0,40,Denmark
51,352248,12,0,0,40,Denmark
69,173804,10,0,0,35,Denmark
74,155449,13,0,0,50,Denmark
86,73689,9,0,0,55,Denmark
43,227594,13,0,0,38,Denmark
92,161676,7,0,0,40,Denmark
79,75913,8,0,0,30,Denmark
93,242552,10,0,0,40,Denmark
78,352094,10,7688,0,40,Denmark
73,159732,10,0,0,60,Denmark
48,131230,9,0,1590,40,Denmark
86,180695,10,0,0,40,Denmark
89,189922,12,0,0,50,Denmark
45,409189,10,0,0,45,Denmark
38,111252,10,0,0,42,Denmark
68,294395,14,0,0,40,Denmark
73,172718,9,0,0,40,Denmark
35,43403,10,0,1590,54,Denmark
73,111963,10,0,0,16,Denmark
85,247869,13,0,0,60,Denmark
57,114032,13,0,0,40,Denmark
51,356838,8,0,0,35,Denmark
35,179633,9,0,0,40,Denmark
67,19847,9,0,0,40,Denmark
45,231689,9,0,0,40,Denmark
52,209942,9,0,0,40,Denmark
37,197492,9,0,0,40,Denmark
68,262439,9,0,0,35,Denmark
36,283037,13,0,0,50,Denmark
57,144533,9,0,0,30,Denmark
94,83446,9,0,0,40,Denmark
36,215443,9,0,0,40,Denmark
91,268252,9,0,0,62,Denmark
77,181015,9,0,0,47,Denmark
83,139916,11,0,2179,84,Denmark
53,195770,10,0,0,26,Denmark
53,125194,7,0,0,40,Denmark
45,58654,11,0,0,40,Denmark
41,252327,3,0,0,40,Denmark
55,116508,9,0,0,40,Denmark
66,166988,13,0,0,40,Denmark
48,374163,9,0,0,40,Denmark
84,96851,10,0,1719,25,Denmark
98,196788,9,0,0,40,Denmark
73,186172,9,7688,0,45,Denmark
90,245628,7,0,0,20,Denmark
71,159732,13,0,0,40,Denmark
98,129856,11,0,0,40,Denmark
69,182812,10,3325,0,52,Denmark
49,314322,9,0,0,40,Denmark
72,102976,14,0,0,40,Denmark
65,42959,13,0,0,40,Denmark
47,256356,7,0,0,40,Denmark
46,136277,6,0,0,32,Denmark
94,284616,10,0,0,40,Denmark
82,185554,10,0,0,25,Denmark
89,138847,13,0,0,40,Denmark
86,33487,7,0,0,40,Denmark
36,84306,13,5013,0,50,Denmark
83,223881,15,99999,0,70,Denmark
61,149653,9,0,0,50,Denmark
91,348739,15,0,0,60,Denmark
36,235442,10,0,0,35,Denmark
83,34506,9,0,0,35,Denmark
58,346964,9,0,0,40,Denmark
37,192208,6,0,0,45,Denmark
90,305874,10,0,0,54,Denmark
95,462890,6,0,0,50,Denmark
41,89508,13,0,0,40,Denmark
66,200153,9,0,0,60,Denmark
69,179446,9,0,0,40,Denmark
83,208965,5,0,0,40,Denmark
59,40142,13,0,0,40,Denmark
47,57452,11,0,0,40,Denmark
51,327573,11,0,0,40,Denmark
83,151267,9,15024,0,40,Denmark
38,265266,6,0,0,40,Denmark
69,203836,9,3464,0,40,Denmark
83,163998,9,0,0,20,Denmark
64,28281,13,0,0,40,Denmark
88,293196,16,15024,0,60,Denmark
65,214627,16,15020,0,40,Denmark
54,368852,10,0,0,20,Denmark
97,353396,13,0,0,45,Denmark
70,161745,11,0,0,45,Denmark
80,97963,9,0,0,30,Denmark
75,156542,15,0,0,40,Denmark
51,198103,13,0,0,40,Denmark
72,55377,9,0,0,40,Denmark
41,173730,13,0,0,50,Denmark
82,374588,9,0,0,60,Denmark
87,174330,10,0,0,40,Denmark
43,78141,9,0,0,40,Denmark
67,190324,9,0,0,18,Denmark
57,31350,7,0,0,50,Denmark
58,243607,3,0,0,40,Denmark
87,134671,10,0,0,40,Denmark
97,197023,11,0,0,40,Denmark
59,117674,10,0,0,40,Denmark
45,169815,12,0,0,50,Denmark
46,598606,5,0,0,50,Denmark
58,122861,14,0,0,40,Denmark
98,166235,10,0,0,30,Denmark
66,187821,9,2885,0,40,Denmark
62,340940,13,7298,0,60,Denmark
63,194791,10,0,0,40,Denmark
80,231323,10,0,0,40,Denmark
99,305597,9,0,0,40,Denmark
72,25429,10,0,0,25,Denmark
53,192779,13,7688,0,40,Denmark
80,346478,10,0,0,45,Denmark
94,341368,10,0,0,50,Denmark
37,295612,9,0,0,40,Denmark
38,168936,11,0,0,32,Denmark
99,218558,13,3325,0,40,Denmark
98,336598,3,0,0,36,Denmark
59,308205,12,0,0,20,Denmark
63,357173,12,0,0,59,Denmark
73,457237,14,0,0,40,Denmark
96,284799,10,0,0,60,Denmark
48,179423,10,0,0,40,Denmark
50,363405,13,0,0,50,Denmark
65,139183,6,0,0,15,Denmark
77,203482,9,0,0,40,Denmark
49,112554,9,0,0,45,Denmark
99,99476,9,0,0,38,Denmark
68,93690,9,0,0,40,Denmark
86,220585,9,0,0,40,Denmark
67,194638,9,0,0,32,Denmark
42,154785,9,0,0,50,Denmark
40,162108,13,0,0,50,Denmark
40,214542,10,0,0,50,Denmark
49,161922,9,0,0,43,Denmark
78,207940,10,0,0,40,Denmark
96,259351,6,0,0,40,Denmark
89,208395,14,0,0,50,Denmark
77,116391,13,0,0,40,Denmark
89,239781,1,0,0,40,Denmark
90,174351,8,0,0,40,Denmark
63,44368,9,15024,0,55,Denmark
65,188798,13,0,0,50,Denmark
83,50122,11,0,0,50,Denmark
49,111398,13,7688,0,40,Denmark
60,152035,12,0,0,40,Denmark
69,139003,9,0,0,12,Denmark
37,249289,13,0,0,40,Denmark
66,257726,10,0,0,40,Denmark
52,113175,10,0,0,20,Denmark
42,151158,10,0,0,25,Denmark
77,465326,13,0,0,40,Denmark
86,356772,9,0,0,40,Denmark
90,364782,9,0,0,40,Denmark
66,198385,4,0,0,20,Denmark
70,329301,9,0,0,55,Denmark
93,254859,7,0,0,20,Denmark
64,203488,13,7298,0,50,Denmark
45,222800,13,0,0,40,Denmark
83,96452,14,0,0,55,Denmark
93,170050,4,0,0,40,Denmark
61,116580,13,0,0,20,Denmark
58,400004,10,0,0,60,Denmark
41,183608,6,0,0,40,Denmark
78,194055,9,0,0,50,Denmark
68,210443,13,0,0,40,Denmark
55,43272,10,0,0,20,Denmark
62,108945,13,0,0,48,Denmark
79,114691,10,0,0,50,Denmark
40,304169,7,0,0,35,Denmark
93,503923,9,4386,0,40,Denmark
99,340428,13,0,0,40,Denmark
53,106705,14,0,0,38,Denmark
60,146391,11,7298,0,40,Denmark
70,235389,4,0,0,30,Denmark
69,39665,9,0,0,37,Denmark
53,113823,14,0,0,40,Denmark
56,217826,9,0,0,40,Denmark
57,349304,13,0,0,40,Denmark
85,197688,9,0,0,40,Denmark
96,54507,9,0,0,40,Denmark
37,117833,13,0,1669,50,Denmark
95,163396,11,0,0,40,Denmark
88,88566,5,1424,0,35,Denmark
38,323619,10,0,0,40,Denmark
37,75755,11,0,0,40,Denmark
46,148903,9,0,0,16,Denmark
83,40915,13,0,0,40,Denmark
39,182606,10,0,0,40,Denmark
55,131033,7,0,0,15,Denmark
82,168475,10,0,0,60,Denmark
78,121568,9,0,0,50,Denmark
66,139098,14,5013,0,40,Denmark
50,357338,13,0,0,40,Denmark
58,283268,13,0,0,36,Denmark
87,572751,15,5178,0,40,Denmark
63,315321,9,0,625,52,Denmark
76,120461,13,0,0,40,Denmark
64,65278,16,0,0,40,Denmark
95,208503,10,0,0,40,Denmark
64,112835,14,0,0,40,Denmark
88,265038,10,0,0,50,Denmark
52,89478,10,0,0,20,Denmark
79,276229,9,0,0,38,Denmark
96,366232,5,0,0,40,Denmark
99,152035,9,0,0,40,Denmark
64,205339,10,0,0,40,Denmark
51,75995,9,0,0,45,Denmark
92,192236,13,0,0,40,Denmark
77,188618,10,0,0,25,Denmark
72,229737,9,0,0,45,Denmark
91,199688,13,0,0,40,Denmark
94,52953,9,0,0,40,Denmark
99,221043,9,0,0,35,Denmark
41,115389,10,0,0,36,Denmark
46,204205,6,0,0,65,Denmark
80,338816,10,15024,0,45,Denmark
90,197387,9,0,0,20,Denmark
76,42485,9,0,0,55,Denmark
96,367706,10,0,0,40,Denmark
97,102493,9,0,0,40,Denmark
80,263746,6,0,0,24,Denmark
70,115358,9,0,0,40,Denmark
48,189680,10,0,0,50,Denmark
57,282622,9,0,0,28,Denmark
68,127651,6,0,0,44,Denmark
73,230823,8,0,0,40,Denmark
66,300812,10,0,0,25,Denmark
87,174732,9,0,0,36,Denmark
91,183710,16,0,0,50,Denmark
68,137018,9,0,0,20,Denmark
45,213008,12,0,0,40,Denmark
52,357848,9,0,0,40,Denmark
40,165799,14,0,0,50,Denmark
47,188571,11,0,0,60,Denmark
97,97883,13,0,0,35,Denmark
49,105862,10,0,1902,40,Denmark
42,57424,13,0,0,35,Denmark
83,151476,10,0,0,40,Denmark
45,129583,9,0,0,16,Denmark
51,180920,6,0,0,43,Denmark
97,182416,9,0,0,42,Denmark
92,251915,13,0,0,40,Denmark
64,187127,10,0,0,40,Denmark
59,69045,10,0,0,40,Denmark
67,192869,14,0,1977,44,Denmark
90,74163,8,0,0,40,Denmark
60,60847,11,0,0,60,Denmark
50,213055,7,0,0,20,Denmark
59,116057,9,3273,0,16,Denmark
69,82393,13,0,0,50,Denmark
41,134181,13,0,0,50,Denmark
61,159910,13,10520,0,40,Denmark
73,117570,9,0,0,60,Denmark
35,214169,9,15024,0,40,Denmark
83,56331,9,0,0,32,Denmark
51,35576,9,0,0,38,Denmark
42,149168,10,0,0,55,Denmark
52,157165,10,0,0,40,Denmark
46,278130,13,0,0,40,Denmark
68,257200,9,0,0,40,Denmark
51,283122,9,0,0,40,Denmark
48,580248,9,0,0,40,Denmark
60,230054,4,0,0,40,Denmark
85,519006,9,0,0,52,Denmark
54,37332,9,1055,0,12,Denmark
77,365871,4,0,0,40,Denmark
36,235882,16,0,2377,60,Denmark
42,336513,10,0,1902,40,Denmark
99,115551,7,0,0,20,Denmark
38,50048,16,7688,0,50,Denmark
45,382802,16,0,0,99,Denmark
72,180303,13,0,0,25,Denmark
56,106023,9,0,0,40,Denmark
41,332379,10,0,0,50,Denmark
83,95465,9,0,0,40,Denmark
82,96102,10,0,1887,40,Denmark
68,36440,15,0,0,65,Denmark
82,209384,9,0,0,32,Denmark
76,50814,9,0,0,40,Denmark
86,143865,9,0,0,35,Denmark
99,104661,10,0,0,12,Denmark
39,50442,10,0,0,32,Denmark
75,236601,10,0,0,48,Denmark
84,100999,13,0,0,30,Denmark
89,362685,1,0,0,20,Denmark
56,32423,9,22040,0,40,Denmark
37,154236,9,7688,0,40,Denmark
91,153546,11,0,0,36,Denmark
93,182355,10,0,0,20,Denmark
97,191444,9,0,0,40,Denmark
85,44216,9,0,0,35,Denmark
83,97688,10,0,0,48,Denmark
87,209022,7,0,0,37,Denmark
58,96016,13,0,0,45,Denmark
67,52138,16,0,2392,25,Denmark
41,159046,4,0,0,40,Denmark
80,138634,9,0,0,40,Denmark
66,130125,6,1055,0,20,Denmark
91,247355,9,0,0,16,Denmark
52,227065,10,0,0,40,Denmark
56,244771,10,0,0,20,Denmark
91,215616,9,0,0,40,Denmark
48,386672,11,0,0,15,Denmark
99,177543,9,0,0,50,Denmark
49,617021,13,7688,0,40,Denmark
49,117109,13,0,0,27,Denmark
41,373550,11,0,0,40,Denmark
81,19847,10,0,0,40,Denmark
82,189590,13,0,0,40,Denmark
92,58343,9,0,0,56,Denmark
67,354201,9,0,0,40,Denmark
85,119422,9,0,0,40,Denmark
40,363405,9,0,0,40,Denmark
66,181863,13,0,0,27,Denmark
47,194472,9,0,0,60,Denmark
54,247328,5,3137,0,40,Denmark
40,130731,9,0,0,35,Denmark
91,236910,13,0,0,60,Denmark
51,378251,9,0,0,38,Denmark
90,120760,14,0,0,40,Denmark
51,203182,13,0,0,20,Denmark
81,130304,9,0,1485,48,Denmark
39,352542,13,0,0,40,Denmark
97,191024,9,0,0,40,Denmark
38,197728,10,0,0,40,Denmark
83,316185,4,0,0,12,Denmark
99,89226,9,0,0,40,Denmark
43,292353,4,0,0,40,Denmark
69,304570,8,0,0,40,Denmark
76,180296,10,0,0,40,Denmark
68,361487,9,0,0,40,Denmark
77,218490,13,0,1848,40,Denmark
43,231777,13,0,0,40,Denmark
42,189832,12,0,0,40,Denmark
60,232308,6,0,0,40,Denmark
48,33308,11,0,0,40,Denmark
99,333677,5,0,0,45,Denmark
95,170651,9,1055,0,40,Denmark
74,343403,9,0,0,36,Denmark
60,166386,13,0,0,40,Denmark
54,48099,13,0,0,40,Denmark
69,143062,10,0,0,32,Denmark
90,104704,9,0,0,40,Denmark
75,30497,13,15024,0,60,Denmark
54,174325,14,7688,0,40,Denmark
56,286675,9,0,0,50,Denmark
78,59474,9,0,0,40,Denmark
74,378384,15,0,1902,60,Denmark
39,245842,9,0,0,44,Denmark
36,274222,13,7688,0,38,Denmark
87,342575,10,0,0,30,Denmark
92,206051,9,0,0,40,Denmark
83,234213,9,0,0,60,Denmark
84,145189,10,0,0,40,Denmark
74,233490,9,0,0,50,Denmark
75,344129,9,0,0,40,Denmark
88,171315,13,0,0,60,Denmark
89,181485,13,0,0,40,Denmark
88,255412,13,0,0,50,Denmark
88,262409,14,0,213,45,Denmark
54,199590,3,0,0,38,Denmark
83,84726,10,0,0,40,Denmark
44,226883,9,0,0,75,Denmark
80,184335,7,0,0,30,Denmark
90,102025,14,0,0,50,Denmark
40,183898,12,7688,0,60,Denmark
57,55291,13,0,0,40,Denmark
80,150025,3,0,0,40,Denmark
38,100584,9,0,0,40,Denmark
97,181755,14,0,0,35,Denmark
39,150528,13,0,0,40,Denmark
78,107277,7,0,0,20,Denmark
57,247205,13,0,0,40,Denmark
64,291979,9,0,0,40,Denmark
91,270985,10,0,0,50,Denmark
56,62605,9,0,0,35,Denmark
86,176863,9,0,0,40,Denmark
75,53197,9,0,0,40,Denmark
65,267776,9,0,0,30,Denmark
73,308205,4,0,0,40,Denmark
49,306383,10,0,0,50,Denmark
72,35494,9,0,0,30,Denmark
77,291968,9,0,0,44,Denmark
88,80933,9,0,1672,40,Denmark
88,271828,9,0,0,40,Denmark
70,121993,9,0,0,5,Denmark
76,31023,10,0,0,40,Denmark
63,36425,10,0,0,35,Denmark
61,407684,5,0,0,40,Denmark
70,241895,9,0,1628,40,Denmark
75,158555,10,0,0,50,Denmark
58,140363,9,3325,0,30,Denmark
93,123429,10,0,0,60,Denmark
64,40060,10,0,0,40,Denmark
92,290286,9,0,0,40,Denmark
71,249271,10,0,0,40,Denmark
81,106169,14,0,0,50,Denmark
80,76487,7,0,0,40,Denmark
85,437994,10,0,0,20,Denmark
80,113555,10,7298,0,50,Denmark
36,160120,9,0,0,40,Denmark
95,343079,13,0,1740,20,Denmark
64,406662,9,4416,0,40,Denmark
75,37618,10,0,0,60,Denmark
55,114158,11,0,0,35,Denmark
74,115562,9,0,0,40,Denmark
57,353994,13,0,0,40,Denmark
81,344891,10,0,0,20,Denmark
66,286750,13,0,0,50,Denmark
93,194197,13,0,0,40,Denmark
73,206599,10,0,0,22,Denmark
52,596776,10,0,0,40,Denmark
97,56841,9,0,0,40,Denmark
83,112561,13,0,0,55,Denmark
84,147110,10,0,0,48,Denmark
54,175339,9,0,0,50,Denmark
58,234901,14,0,1977,60,Denmark
98,298133,10,0,0,40,Denmark
55,217083,9,0,0,40,Denmark
79,97757,11,0,0,36,Denmark
56,151868,5,0,0,40,Denmark
57,25864,9,0,0,35,Denmark
94,109419,11,0,0,45,Denmark
77,203070,10,0,0,43,Denmark
63,107843,9,5178,0,50,Denmark
65,264544,14,0,0,5,Denmark
64,148644,9,0,0,28,Denmark
90,125762,10,0,0,30,Denmark
83,53606,11,3908,0,8,Denmark
93,193741,7,0,0,30,Denmark
42,588905,9,0,0,40,Denmark
77,115613,5,0,0,40,Denmark
71,222374,9,0,0,43,Denmark
69,185359,9,0,0,40,Denmark
64,173647,10,0,0,40,Denmark
43,31166,9,0,0,30,Denmark
35,517995,9,0,0,40,Denmark
77,189027,9,0,0,30,Denmark
73,296125,9,0,0,30,Denmark
81,640383,13,0,0,40,Denmark
71,334291,10,0,0,50,Denmark
54,318450,14,0,0,80,Denmark
83,174163,10,0,0,40,Denmark
36,119721,9,0,0,40,Denmark
58,142719,9,0,0,40,Denmark
60,162593,13,0,0,40,Denmark
36,236852,13,0,0,45,Denmark
56,154863,9,0,1876,40,Denmark
39,168894,13,0,0,20,Denmark
83,344920,10,0,0,50,Denmark
85,33355,9,7298,0,48,Denmark
73,196782,4,0,0,30,Denmark
49,291518,13,15024,0,55,Denmark
42,170244,15,0,0,40,Denmark
72,369549,10,0,0,30,Denmark
80,23438,11,0,0,30,Denmark
57,202673,10,0,0,50,Denmark
61,171780,12,0,0,30,Denmark
88,264503,9,0,0,40,Denmark
37,244341,10,0,0,40,Denmark
44,209109,13,0,0,50,Denmark
50,187392,9,0,0,40,Denmark
66,119578,13,0,0,20,Denmark
95,195105,9,0,0,40,Denmark
56,101752,11,0,0,56,Denmark
52,95825,10,0,0,3,Denmark
97,362654,10,15024,0,50,Denmark
85,29810,10,0,0,40,Denmark
92,77332,10,0,0,50,Denmark
39,87518,10,0,1816,60,Denmark
63,113324,10,0,0,40,Denmark
44,96299,9,0,0,45,Denmark
50,237729,10,0,0,40,Denmark
84,200973,9,0,0,40,Denmark
76,212456,9,0,0,20,Denmark
82,131568,9,0,0,66,Denmark
90,185859,9,0,0,43,Denmark
92,231981,10,0,0,32,Denmark
39,117963,12,0,1887,60,Denmark
76,78172,10,0,0,40,Denmark
60,164135,9,0,0,50,Denmark
99,171216,13,0,0,50,Denmark
91,140664,13,0,0,45,Denmark
50,249277,9,0,0,75,Denmark
74,117847,12,0,0,40,Denmark
39,52372,10,0,0,20,Denmark
78,95806,10,3325,0,40,Denmark
93,137428,4,0,0,60,Denmark
79,169047,9,0,0,10,Denmark
94,339168,13,0,0,30,Denmark
74,504725,6,0,0,18,Denmark
99,132870,7,0,0,45,Denmark
53,135840,6,0,0,45,Denmark
73,35644,9,0,0,10,Denmark
63,198148,10,0,0,50,Denmark
98,220098,9,0,0,30,Denmark
77,262515,7,0,0,20,Denmark
96,423863,10,0,0,35,Denmark
81,111567,15,0,0,40,Denmark
66,194096,13,0,0,40,Denmark
80,420917,13,0,0,45,Denmark
76,197871,10,0,0,44,Denmark
77,253116,13,0,0,40,Denmark
37,206535,10,0,0,50,Denmark
88,70447,9,0,0,40,Denmark
38,201217,9,0,0,40,Denmark
38,209970,13,0,0,40,Denmark
74,196745,10,594,0,16,Denmark
53,175262,14,0,0,35,Denmark
75,304955,14,0,0,50,Denmark
66,181265,10,0,0,52,Denmark
47,200973,10,0,0,40,Denmark
72,37440,13,0,0,50,Denmark
86,395170,11,0,0,24,Denmark
85,32385,9,0,0,30,Denmark
35,353213,12,0,0,60,Denmark
47,38619,10,0,0,66,Denmark
50,177711,9,0,0,40,Denmark
70,190761,6,0,0,70,Denmark
83,27776,10,0,0,24,Denmark
83,470663,10,0,0,40,Denmark
84,71738,14,0,0,46,Denmark
42,74156,9,0,0,30,Denmark
65,202467,13,0,1485,40,Denmark
80,123983,7,0,0,40,Denmark
55,193494,10,0,0,40,Denmark
65,169886,13,0,0,20,Denmark
62,130571,9,0,0,40,Denmark
48,90363,15,99999,0,35,Denmark
52,83444,9,0,0,40,Denmark
48,239093,10,3137,0,40,Denmark
43,151369,9,0,0,40,Denmark
97,56630,11,0,0,40,Denmark
79,117095,9,0,0,40,Denmark
43,189985,10,0,0,40,Denmark
76,34862,10,0,0,72,Denmark
40,126675,13,0,0,40,Denmark
88,199806,13,0,0,40,Denmark
74,57596,10,0,0,40,Denmark
55,103459,9,0,0,40,Denmark
